Date,1 AUD,100 BGN,1 BRL,1 CAD,100 CHF,100 CNY,100 CZK,100 DKK,1 EUR,1 GBP,1 HKD,100 HRK,100 HUF, I44,100 IDR,1 ILS,100 INR,100 JPY,100 KRW,1 LTL,100 MXN,1 MYR,1 NZD,100 PHP,100 PKR,1 PLN,100 RON,100 RUB,100 SEK,1 SGD,100 THB,100 TRY,100 TWD, TWI,1 USD,1 XDR,1 ZAR,100 BYR,1 BYN,100 BDT,100 MMK,100 ISK
1983-10,6.6920,ND,ND,5.9444,347.03,ND,ND,77.79,ND,10.9641,ND,ND,ND,ND,ND,ND,ND,3.1448,ND,ND,ND,ND,4.8549,ND,ND,ND,ND,ND,94.10,ND,ND,ND,ND,84.89,7.3206,7.77521,ND,ND,ND,ND,ND,26.33
1983-11,6.8370,ND,ND,6.0368,344.15,ND,ND,77.19,ND,11.0309,ND,ND,ND,ND,ND,ND,ND,3.1765,ND,ND,ND,ND,4.9177,ND,ND,ND,ND,ND,94.34,ND,ND,ND,ND,84.82,7.4641,7.84752,ND,ND,ND,ND,ND,26.53
1983-12,6.9523,ND,ND,6.1920,351.57,ND,ND,77.59,ND,11.0736,ND,ND,ND,ND,ND,ND,ND,3.2942,ND,ND,ND,ND,5.0361,ND,ND,ND,ND,ND,95.78,ND,ND,ND,ND,86.03,7.7160,8.03621,ND,ND,ND,ND,ND,26.98
1984-01,7.1282,ND,ND,6.3026,352.18,ND,ND,77.42,ND,11.0935,ND,ND,ND,ND,ND,ND,ND,3.3666,0.9829,ND,ND,ND,5.1072,ND,ND,ND,ND,ND,96.32,3.6932,34.189,ND,19.568,86.36,7.8666,8.14419,ND,ND,ND,ND,ND,26.79
1984-02,7.2005,ND,ND,6.1726,348.94,ND,ND,78.07,ND,11.0768,ND,ND,ND,ND,ND,ND,ND,3.2969,0.9637,ND,ND,ND,5.0660,ND,ND,ND,ND,ND,96.14,3.6180,33.485,ND,19.142,86.39,7.7015,8.07824,ND,ND,ND,ND,ND,26.30
1984-03,7.1349,ND,ND,5.9099,349.37,ND,ND,78.87,ND,10.9293,ND,ND,ND,ND,ND,ND,ND,3.3281,0.9438,ND,ND,ND,5.0092,ND,ND,ND,ND,ND,97.01,3.5865,32.599,ND,18.701,86.71,7.4988,7.97678,ND,ND,ND,ND,ND,25.94
1984-04,7.0166,ND,ND,5.9349,347.26,ND,ND,78.26,ND,10.8096,ND,ND,ND,ND,ND,ND,ND,3.3743,0.9533,ND,ND,ND,5.0034,ND,ND,ND,ND,ND,96.96,3.6408,32.990,ND,19.053,86.66,7.5910,8.02121,ND,ND,ND,ND,ND,26.03
1984-05,7.0842,ND,ND,6.0370,344.63,ND,ND,77.61,ND,10.8560,ND,ND,ND,ND,ND,ND,ND,3.3904,0.9747,ND,ND,ND,5.0673,ND,ND,ND,ND,ND,96.69,3.7206,33.960,ND,19.688,86.55,7.8141,8.13130,ND,ND,ND,ND,ND,26.35
1984-06,6.8972,ND,ND,5.9975,342.64,ND,ND,77.81,ND,10.7665,ND,ND,ND,ND,ND,ND,ND,3.3503,0.9744,ND,ND,ND,5.0234,ND,ND,ND,ND,ND,96.52,3.7031,33.976,ND,19.615,86.49,7.8182,8.11886,ND,ND,ND,ND,ND,26.33
1984-07,6.8539,ND,ND,6.1971,341.15,ND,ND,78.86,ND,10.8412,ND,ND,ND,ND,ND,ND,ND,3.3805,1.0121,ND,ND,ND,4.6430,ND,ND,ND,ND,ND,98.87,3.8235,35.646,ND,20.758,88.02,8.2054,8.36033,ND,ND,ND,ND,ND,27.02
1984-08,7.0318,ND,ND,6.3676,343.29,ND,ND,78.86,ND,10.9020,ND,ND,ND,ND,ND,ND,ND,3.4263,1.0230,ND,ND,ND,4.1431,ND,ND,ND,ND,ND,99.36,3.8661,36.062,ND,21.225,88.31,8.3009,8.43702,ND,ND,ND,ND,ND,26.71
1984-09,7.1625,ND,ND,6.5568,344.61,ND,ND,78.61,ND,10.8394,ND,ND,ND,ND,ND,ND,ND,3.5108,1.0556,ND,ND,ND,4.2174,ND,ND,ND,ND,ND,100.45,3.9805,37.409,ND,21.998,88.69,8.6091,8.59234,ND,ND,ND,ND,ND,26.09
1984-10,7.4164,ND,ND,6.7269,351.40,ND,ND,79.99,ND,10.8180,ND,ND,ND,ND,ND,ND,ND,3.5933,1.0817,ND,ND,ND,4.3130,ND,ND,ND,ND,ND,102.14,4.0932,38.531,ND,22.615,90.09,8.8695,8.80359,ND,ND,ND,ND,ND,26.43
1984-11,7.4774,ND,ND,6.6136,353.47,ND,ND,80.62,ND,10.8172,ND,ND,ND,ND,ND,ND,ND,3.5787,1.0631,ND,ND,ND,4.2933,ND,ND,ND,ND,ND,101.51,4.0398,33.021,ND,22.095,90.02,8.7043,8.72230,ND,ND,ND,ND,ND,24.18
1984-12,7.5436,ND,ND,6.7979,350.87,ND,ND,80.77,ND,10.6645,ND,ND,ND,ND,ND,ND,ND,3.6221,1.0870,ND,ND,ND,4.3419,ND,ND,ND,ND,ND,101.40,4.1314,33.136,ND,22.717,90.13,8.9751,8.86091,ND,ND,ND,ND,ND,22.38
1985-01,7.4773,ND,ND,6.9311,345.36,ND,ND,81.05,ND,10.3575,ND,ND,ND,ND,ND,ND,ND,3.6116,1.1019,ND,ND,ND,4.3120,ND,ND,ND,ND,ND,101.20,4.1696,33.568,ND,23.293,90.05,9.1706,8.94683,ND,ND,ND,ND,ND,22.43
1985-02,6.9741,ND,ND,6.9931,338.03,ND,ND,80.31,ND,10.3646,ND,ND,ND,ND,ND,ND,ND,3.6300,1.1260,ND,ND,ND,4.2794,ND,ND,ND,ND,ND,101.50,4.1940,33.835,ND,24.091,90.02,9.4487,9.08583,ND,ND,ND,ND,ND,22.60
1985-03,6.6131,ND,ND,6.8461,337.43,ND,ND,80.18,ND,10.6159,ND,ND,ND,ND,ND,ND,ND,3.6706,1.1146,ND,ND,ND,4.3121,ND,ND,ND,ND,ND,100.66,4.1928,33.710,ND,24.000,90.03,9.4810,9.12013,ND,ND,ND,ND,ND,22.65
1985-04,5.8794,ND,ND,6.5260,345.24,ND,ND,80.57,ND,11.0797,ND,ND,ND,ND,ND,ND,ND,3.5427,1.0328,ND,ND,ND,4.0638,ND,ND,ND,ND,ND,99.38,4.0134,32.413,ND,22.417,89.52,8.8992,8.82559,ND,ND,ND,ND,ND,21.60
1985-05,6.0749,ND,ND,6.5158,342.41,ND,ND,80.11,ND,11.1678,ND,ND,ND,ND,ND,ND,ND,3.5619,1.0288,ND,ND,ND,4.0467,ND,ND,ND,ND,ND,99.62,4.0313,32.500,ND,22.459,89.52,8.9641,8.87003,ND,ND,ND,ND,ND,21.46
1985-06,5.8678,ND,ND,6.4521,343.10,ND,ND,80.24,ND,11.2927,ND,ND,ND,ND,ND,ND,ND,3.5433,1.0077,ND,ND,ND,4.0595,ND,ND,ND,ND,ND,99.63,3.9556,32.141,ND,22.130,89.40,8.8178,8.79039,ND,ND,ND,ND,ND,21.22
1985-07,5.9030,ND,ND,6.2506,350.00,ND,ND,80.67,ND,11.6357,ND,ND,ND,ND,ND,ND,ND,3.5003,0.9643,ND,ND,ND,4.1932,ND,ND,ND,ND,ND,99.57,3.8179,31.169,ND,21.072,89.30,8.4519,8.60823,ND,ND,ND,ND,ND,20.56
1985-08,5.8263,ND,ND,6.0706,359.57,ND,ND,81.58,ND,11.4175,ND,ND,ND,ND,ND,ND,ND,3.4724,0.9303,ND,ND,ND,4.4186,ND,ND,ND,ND,ND,99.21,3.7168,30.635,ND,20.345,89.27,8.2344,8.51013,ND,ND,ND,ND,ND,20.07
1985-09,5.7503,ND,ND,6.0858,357.10,ND,ND,81.02,ND,11.3769,ND,ND,ND,ND,ND,ND,ND,3.5255,0.9332,ND,ND,ND,4.4589,ND,ND,ND,ND,ND,99.38,3.7336,30.812,ND,20.612,89.22,8.3407,8.56543,ND,ND,ND,ND,ND,19.99
1985-10,5.5592,ND,ND,5.7874,364.82,ND,ND,82.46,ND,11.2540,ND,ND,ND,ND,ND,ND,ND,3.6826,0.8841,ND,ND,ND,4.5163,ND,ND,ND,ND,ND,99.40,3.6966,29.787,ND,19.656,89.44,7.9084,8.42357,ND,ND,ND,ND,ND,19.08
1985-11,5.2846,ND,ND,5.6697,366.46,ND,ND,83.14,ND,11.2272,ND,ND,ND,ND,ND,ND,ND,3.8252,0.8732,ND,ND,ND,4.4771,ND,ND,ND,ND,ND,99.96,3.6971,29.624,ND,19.497,89.83,7.8000,8.43090,ND,ND,ND,ND,ND,18.74
1985-12,5.2130,ND,ND,5.4868,363.56,ND,ND,83.86,ND,11.0740,ND,ND,ND,ND,ND,ND,ND,3.7733,0.8566,ND,ND,ND,4.0288,ND,ND,ND,ND,ND,99.65,3.6069,28.666,ND,19.172,89.67,7.6501,8.33372,ND,ND,ND,ND,ND,18.26
1986-01,5.2846,ND,ND,5.3700,365.23,ND,ND,84.38,ND,10.7728,ND,ND,ND,ND,ND,ND,ND,3.7736,0.8457,ND,ND,ND,3.8997,ND,ND,ND,ND,ND,99.45,3.5490,28.295,ND,19.018,89.76,7.5500,8.28858,ND,ND,ND,ND,ND,17.84
1986-02,5.0975,ND,ND,5.1834,372.62,ND,ND,84.67,ND,10.4051,ND,ND,ND,ND,ND,ND,ND,3.9465,0.8199,ND,ND,ND,3.8727,ND,ND,ND,ND,ND,98.49,3.4046,27.493,ND,18.556,89.47,7.2859,8.22481,ND,ND,ND,ND,ND,17.45
1986-03,5.0410,ND,ND,5.0792,374.37,ND,ND,85.38,ND,10.4394,ND,ND,ND,ND,ND,ND,ND,3.9938,0.8038,ND,ND,ND,3.7890,ND,ND,ND,ND,ND,98.58,3.2954,26.995,ND,18.231,89.77,7.1264,8.19434,ND,ND,ND,ND,ND,17.28
1986-04,5.1721,ND,ND,5.1581,376.14,ND,ND,85.33,ND,10.7089,ND,ND,ND,ND,ND,ND,ND,4.0877,0.8058,ND,ND,ND,4.0148,ND,ND,ND,ND,ND,98.83,3.2712,27.062,ND,18.483,90.02,7.1548,8.22925,ND,ND,ND,ND,ND,17.29
1986-05,5.3966,ND,ND,5.4176,401.28,ND,ND,90.18,ND,11.3072,ND,ND,ND,ND,ND,ND,ND,4.4589,0.8367,ND,ND,ND,4.2049,ND,ND,ND,ND,ND,104.05,3.3575,28.264,ND,19.350,95.11,7.4407,8.67493,ND,ND,ND,ND,ND,18.20
1986-06,5.2484,ND,ND,5.4827,413.28,ND,ND,91.93,ND,11.4767,ND,ND,ND,ND,ND,ND,ND,4.5408,0.8547,ND,ND,ND,4.1573,ND,ND,ND,ND,ND,105.65,3.4206,28.829,ND,19.945,96.87,7.6134,8.86618,ND,ND,ND,ND,ND,18.44
1986-07,4.7076,ND,ND,5.4144,428.06,ND,ND,92.79,ND,11.2828,ND,ND,ND,ND,ND,ND,ND,4.7098,0.8409,ND,ND,ND,3.9810,ND,ND,ND,ND,ND,105.79,3.4167,28.501,ND,19.598,97.52,7.4714,8.88873,ND,ND,ND,ND,ND,18.18
1986-08,4.5057,ND,ND,5.2987,442.41,ND,ND,94.74,ND,10.9338,ND,ND,ND,ND,ND,ND,ND,4.7733,0.8296,ND,ND,ND,3.6828,ND,ND,ND,ND,ND,106.15,3.4028,28.184,ND,19.603,98.30,7.3536,8.88678,ND,ND,ND,ND,ND,18.12
1986-09,4.5611,ND,ND,5.2918,443.98,ND,ND,95.04,ND,10.8051,ND,ND,ND,ND,ND,ND,ND,4.7452,0.8306,ND,ND,ND,3.5225,ND,ND,ND,ND,ND,106.18,3.3856,28.078,ND,19.876,98.42,7.3354,8.88123,ND,ND,ND,ND,ND,18.11
1986-10,4.6937,ND,ND,5.2963,447.76,ND,ND,97.32,ND,10.4939,ND,ND,ND,ND,ND,ND,ND,4.7083,0.8358,ND,ND,ND,3.7079,ND,ND,ND,ND,ND,106.82,3.3767,28.134,ND,20.041,99.15,7.3486,8.90565,ND,ND,ND,ND,ND,18.19
1986-11,4.8583,ND,ND,5.4356,446.75,ND,ND,98.58,ND,10.7253,ND,ND,ND,ND,ND,ND,ND,4.6259,0.8622,ND,ND,ND,3.8803,ND,ND,ND,ND,ND,108.19,3.4362,28.663,ND,20.662,100.47,7.5315,9.02029,ND,ND,ND,ND,ND,18.51
1986-12,4.9663,ND,ND,5.4605,451.85,ND,ND,100.10,ND,10.8162,ND,ND,ND,ND,ND,ND,ND,4.6391,0.8667,ND,ND,ND,3.8722,ND,ND,ND,ND,ND,109.04,3.4357,28.690,ND,20.856,101.53,7.5284,9.08647,ND,ND,ND,ND,ND,18.53
1987-01,4.7394,ND,ND,5.2692,459.85,ND,ND,101.75,ND,10.7978,ND,ND,ND,ND,ND,ND,ND,4.6393,0.8312,ND,ND,ND,3.8519,ND,ND,ND,ND,ND,108.52,3.3325,27.587,ND,20.287,101.61,7.1720,8.96914,ND,ND,ND,ND,ND,18.02
1987-02,4.6746,ND,ND,5.2536,454.61,ND,ND,101.66,ND,10.6946,ND,ND,ND,ND,ND,ND,ND,4.5672,0.8146,ND,ND,ND,3.8359,ND,ND,ND,ND,ND,107.77,3.2722,27.026,ND,19.988,100.69,7.0078,8.84737,ND,ND,ND,ND,ND,17.83
1987-03,4.7605,ND,ND,5.2491,450.73,ND,ND,100.37,ND,11.0244,ND,ND,ND,ND,ND,ND,ND,4.5748,0.8091,ND,ND,ND,3.9047,ND,ND,ND,ND,ND,108.02,3.2340,26.754,ND,19.936,100.17,6.9266,8.79191,ND,ND,ND,ND,ND,17.69
1987-04,4.8157,ND,ND,5.1366,453.07,ND,ND,99.18,ND,11.0335,ND,ND,ND,ND,ND,ND,ND,4.7392,0.8014,ND,ND,ND,3.9190,ND,ND,ND,ND,ND,107.26,3.1715,26.343,ND,19.945,99.61,6.7706,8.74488,ND,ND,ND,ND,ND,17.43
1987-05,4.7559,ND,ND,4.9614,453.40,ND,ND,99.04,ND,11.1073,ND,ND,ND,ND,ND,ND,ND,4.7421,0.7992,ND,ND,ND,3.8372,ND,ND,ND,ND,ND,106.47,3.1375,25.963,ND,20.481,99.15,6.6506,8.68192,ND,ND,ND,ND,ND,17.26
1987-06,4.8202,ND,ND,5.0160,444.94,ND,ND,97.99,ND,10.9335,ND,ND,ND,ND,ND,ND,ND,4.6453,0.8204,ND,ND,ND,3.9357,ND,ND,ND,ND,ND,105.86,3.1693,26.043,ND,21.467,98.37,6.7124,8.63334,ND,ND,ND,ND,ND,17.28
1987-07,4.7827,ND,ND,5.0958,440.08,ND,ND,96.44,ND,10.8766,ND,ND,ND,ND,ND,ND,ND,4.4970,0.8321,ND,ND,ND,4.0199,ND,ND,ND,ND,ND,104.98,3.1883,26.031,ND,21.700,97.52,6.7549,8.57428,ND,ND,ND,ND,ND,17.26
1987-08,4.8028,ND,ND,5.1263,441.67,ND,ND,95.43,ND,10.8482,ND,ND,ND,ND,ND,ND,ND,4.6044,0.8365,ND,ND,ND,4.0014,ND,ND,ND,ND,ND,104.74,3.2209,26.184,ND,22.364,97.62,6.7915,8.61962,ND,ND,ND,ND,ND,17.30
1987-09,4.8305,ND,ND,5.0492,442.53,ND,ND,95.18,ND,10.9315,ND,ND,ND,ND,ND,ND,ND,4.6419,0.8202,ND,ND,ND,4.2019,ND,ND,ND,ND,ND,104.23,3.1743,25.791,ND,22.037,97.56,6.6442,8.58000,ND,ND,ND,ND,ND,17.11
1987-10,4.7210,ND,ND,5.0653,443.16,ND,ND,95.72,ND,11.0063,ND,ND,ND,ND,ND,ND,ND,4.6257,0.8197,ND,ND,ND,4.2560,ND,ND,ND,ND,ND,104.33,3.1704,25.692,ND,22.056,97.76,6.6273,8.58470,ND,ND,ND,ND,ND,17.15
1987-11,4.4041,ND,ND,4.8797,464.21,ND,ND,98.91,ND,11.3886,ND,ND,ND,ND,ND,ND,ND,4.7447,0.7997,ND,ND,ND,3.9898,ND,ND,ND,ND,ND,105.74,3.1355,25.158,ND,21.488,99.85,6.4161,8.65768,ND,ND,ND,ND,ND,17.30
1987-12,4.5303,ND,ND,4.8770,479.37,ND,ND,101.29,ND,11.6544,ND,ND,ND,ND,ND,ND,ND,4.9722,0.7986,ND,ND,ND,4.1244,ND,ND,ND,ND,ND,107.35,3.1655,25.236,ND,21.953,101.92,6.3754,8.81748,ND,ND,ND,ND,ND,17.53
1988-01,4.5106,ND,ND,4.9353,472.25,ND,ND,100.11,ND,11.4459,ND,ND,ND,ND,NC,ND,ND,4.9832,0.8018,ND,ND,2.5013,4.1860,30.610,ND,ND,ND,ND,106.42,3.1327,25.152,ND,22.168,100.87,6.3447,8.73783,ND,ND,ND,ND,ND,17.33
1988-02,4.5811,ND,ND,5.0557,460.81,ND,ND,98.89,ND,11.2691,ND,ND,ND,ND,NC,ND,ND,4.9646,0.8256,ND,ND,2.4835,4.2605,30.732,ND,ND,ND,ND,106.04,3.1765,25.325,ND,22.376,99.93,6.4139,8.69231,ND,ND,ND,ND,ND,17.23
1988-03,4.6431,ND,ND,5.0692,456.77,ND,ND,98.64,ND,11.5848,ND,ND,ND,ND,NC,ND,ND,4.9797,0.8363,ND,ND,2.4661,4.1946,30.120,ND,ND,ND,ND,106.51,3.1457,25.103,ND,22.089,100.12,6.3364,8.68520,ND,ND,ND,ND,ND,16.19
1988-04,4.6485,ND,ND,5.0271,448.73,ND,ND,96.73,ND,11.6444,ND,ND,ND,ND,NC,ND,ND,4.9665,0.8331,ND,ND,2.4105,4.1105,29.503,ND,ND,ND,ND,105.48,3.0966,24.661,ND,21.633,98.89,6.2076,8.53981,ND,ND,ND,ND,ND,16.00
1988-05,4.8202,ND,ND,5.0051,438.34,ND,ND,95.37,ND,11.5527,ND,ND,ND,ND,NC,ND,ND,4.9578,0.8363,ND,ND,2.3935,4.2639,29.434,ND,ND,ND,ND,104.78,3.0755,24.570,ND,21.569,97.84,6.1838,8.50687,ND,ND,ND,ND,ND,15.02
1988-06,5.1488,ND,ND,5.2373,437.09,ND,ND,95.67,ND,11.3695,ND,ND,ND,ND,NC,ND,ND,5.0141,0.8701,ND,ND,2.4728,4.4659,30.434,ND,ND,ND,ND,104.77,3.1451,25.235,ND,22.218,97.92,6.3766,8.58501,ND,ND,ND,ND,ND,14.35
1988-07,5.3605,ND,ND,5.5540,438.17,ND,ND,95.78,ND,11.4448,ND,ND,ND,ND,NC,ND,ND,5.0400,0.9203,ND,ND,2.5567,4.4885,31.986,ND,ND,ND,ND,105.85,3.2779,26.281,ND,23.315,98.75,6.7074,8.72863,ND,ND,ND,ND,ND,14.57
1988-08,5.5531,ND,ND,5.6361,435.25,ND,ND,95.49,ND,11.7038,ND,ND,ND,ND,NC,ND,ND,5.1543,0.9495,ND,ND,2.6003,4.4822,32.842,ND,ND,ND,ND,106.42,3.3752,26.963,ND,24.026,99.58,6.8909,8.90327,ND,ND,ND,ND,ND,14.77
1988-09,5.4728,ND,ND,5.6307,438.42,ND,ND,96.43,ND,11.6326,ND,ND,ND,ND,NC,ND,ND,5.1426,0.9555,ND,ND,2.5925,4.2519,33.382,ND,ND,ND,ND,107.34,3.3848,27.041,ND,23.904,100.31,6.9094,8.94039,ND,ND,ND,ND,ND,14.79
1988-10,5.4629,ND,ND,5.6012,437.87,ND,ND,96.24,ND,11.7115,ND,ND,ND,ND,NC,ND,ND,5.2354,0.9469,ND,ND,2.5159,4.1905,32.630,ND,ND,ND,ND,107.59,3.3374,26.597,ND,23.364,100.38,6.7526,8.90899,ND,ND,ND,ND,ND,14.33
1988-11,5.5923,ND,ND,5.4018,447.56,ND,ND,97.37,ND,11.8781,ND,ND,ND,ND,NC,ND,ND,5.3357,0.9440,ND,ND,2.4519,4.2185,31.701,ND,ND,ND,ND,107.94,3.3466,26.122,ND,23.281,101.20,6.5704,8.91303,ND,ND,ND,ND,ND,14.35
1988-12,5.5960,ND,ND,5.4467,440.63,ND,ND,96.13,ND,11.8942,ND,ND,ND,ND,NC,ND,ND,5.2695,0.9464,ND,ND,2.4181,4.1529,31.463,ND,ND,ND,ND,107.13,3.3482,25.884,ND,23.087,100.33,6.5101,8.82700,ND,ND,ND,ND,ND,14.24
1989-01,5.7963,ND,ND,5.5947,428.44,ND,ND,94.11,ND,11.8490,ND,ND,ND,ND,NC,ND,ND,5.2457,0.9721,ND,ND,2.4559,4.1693,32.282,ND,ND,ND,ND,106.63,3.4325,26.333,ND,23.867,99.53,6.6628,8.82944,ND,ND,ND,ND,ND,13.55
1989-02,5.7457,ND,ND,5.6554,426.49,ND,ND,93.28,ND,11.7821,ND,ND,ND,ND,NC,ND,ND,5.2614,0.9874,ND,ND,2.4614,4.1459,32.460,ND,ND,ND,ND,106.36,3.4830,26.461,ND,24.246,99.26,6.7168,8.84257,ND,ND,ND,ND,ND,13.19
1989-03,5.5370,ND,ND,5.6813,423.31,ND,ND,93.45,ND,11.6470,ND,ND,ND,ND,NC,ND,ND,5.2152,1.0049,ND,ND,2.4708,4.1789,32.837,ND,ND,ND,ND,106.49,3.5018,26.661,ND,24.570,99.42,6.7902,8.86351,ND,ND,ND,ND,ND,12.91
1989-04,5.4592,ND,ND,5.7137,412.48,ND,ND,93.39,ND,11.5504,ND,ND,ND,ND,NC,ND,ND,5.1430,1.0103,ND,ND,2.4870,4.1547,32.750,ND,ND,ND,ND,106.73,3.4816,26.604,ND,25.009,99.29,6.7899,8.82515,ND,ND,ND,ND,ND,12.86
1989-05,5.4345,ND,ND,5.9113,407.09,ND,ND,92.77,ND,11.4485,ND,ND,ND,ND,NC,ND,ND,5.0963,1.0534,ND,ND,2.6209,4.2582,34.042,ND,ND,ND,ND,107.01,3.6009,27.364,ND,27.322,99.38,7.0503,8.90175,ND,ND,ND,ND,ND,12.75
1989-06,5.4304,ND,ND,5.9975,420.08,ND,ND,93.22,ND,11.1567,ND,ND,ND,ND,NC,ND,ND,4.9918,1.0733,ND,ND,2.6512,4.1268,34.284,ND,ND,ND,ND,107.50,3.6711,27.710,ND,27.598,99.54,7.1852,8.91361,ND,ND,ND,ND,ND,12.37
1989-07,5.2629,ND,ND,5.8475,426.27,ND,ND,94.50,ND,11.2738,ND,ND,ND,101.86,NC,ND,ND,4.9481,1.0378,ND,ND,2.5853,4.0134,32.833,ND,ND,ND,ND,107.50,3.5486,26.916,ND,26.901,99.86,6.9517,8.83941,ND,ND,ND,ND,ND,12.00
1989-08,5.3706,ND,ND,5.9913,424.01,ND,ND,94.07,ND,11.2393,ND,ND,ND,102.75,NC,ND,ND,4.9839,1.0491,ND,ND,2.6343,4.1674,33.261,ND,ND,ND,ND,107.68,3.5929,27.227,ND,27.404,99.87,7.0408,8.88207,ND,ND,ND,ND,ND,11.75
1989-09,5.5027,ND,ND,6.0285,422.15,ND,ND,93.90,ND,11.1893,ND,ND,ND,102.68,NC,ND,ND,4.9079,1.0588,ND,ND,2.6374,4.2128,33.294,ND,ND,ND,ND,107.85,3.6018,27.391,ND,27.686,99.77,7.1230,8.88161,ND,ND,ND,ND,ND,11.53
1989-10,5.3788,ND,ND,5.9127,425.64,ND,ND,95.53,ND,11.0232,ND,ND,ND,102.87,NC,ND,ND,4.8846,1.0304,ND,ND,2.5773,4.0755,32.730,ND,ND,ND,ND,107.69,3.5367,26.838,ND,26.979,100.03,6.9415,8.83082,ND,ND,ND,ND,ND,11.23
1989-11,5.4001,ND,ND,5.8998,426.14,ND,ND,97.05,ND,10.8489,ND,ND,ND,103.05,0.386235,ND,ND,4.8042,1.0218,ND,ND,2.5524,4.0538,32.036,ND,ND,ND,ND,107.37,3.5201,26.652,ND,26.525,100.21,6.8967,8.80859,ND,ND,ND,ND,ND,11.02
1989-12,5.2680,ND,ND,5.7746,427.53,ND,ND,99.13,ND,10.6996,ND,ND,ND,103.01,0.375778,ND,ND,4.6661,0.9896,ND,ND,2.4813,3.9832,30.722,ND,ND,ND,ND,106.56,3.4897,26.002,ND,25.653,100.34,6.7046,8.72256,ND,ND,ND,ND,ND,10.83
1990-01,5.1137,ND,ND,5.5913,431.40,ND,ND,99.76,ND,10.8033,ND,ND,ND,102.64,0.364739,ND,ND,4.5118,0.9534,ND,ND,2.4193,3.9411,30.041,ND,ND,ND,ND,106.02,3.4622,25.412,ND,25.063,100.11,6.5405,8.62494,ND,ND,ND,ND,ND,10.76
1990-02,4.9152,ND,ND,5.4118,434.92,ND,ND,100.09,ND,10.9732,ND,ND,ND,102.46,0.360200,ND,ND,4.4444,0.9344,ND,ND,2.3973,3.8325,29.593,ND,ND,ND,ND,105.79,3.4719,25.156,ND,24.776,100.05,6.4709,8.58362,ND,ND,ND,ND,ND,10.77
1990-03,4.9797,ND,ND,5.5812,435.94,ND,ND,100.96,ND,10.7104,ND,ND,ND,102.74,0.364682,ND,ND,4.3027,0.9409,ND,ND,2.4294,3.8515,29.985,ND,ND,ND,ND,106.94,3.5108,25.424,ND,25.026,100.26,6.5893,8.57720,ND,ND,ND,ND,ND,10.76
1990-04,5.0018,ND,ND,5.6285,440.36,ND,ND,101.74,ND,10.7192,ND,ND,ND,102.76,0.361177,ND,ND,4.1362,0.9243,ND,ND,2.4029,3.7972,29.481,ND,ND,ND,ND,107.04,3.4863,25.175,ND,24.828,100.28,6.5506,8.52109,ND,ND,ND,ND,ND,10.74
1990-05,4.9126,ND,ND,5.4906,454.40,ND,ND,101.78,ND,10.8192,ND,ND,ND,102.59,0.354476,ND,ND,4.1927,0.9053,ND,ND,2.3855,3.6981,29.008,ND,ND,ND,ND,106.47,3.4662,24.877,ND,23.986,100.17,6.4444,8.49691,ND,ND,ND,ND,ND,10.74
1990-06,5.0450,ND,ND,5.5192,454.27,ND,ND,100.99,ND,11.0648,ND,ND,ND,102.45,0.353700,ND,ND,4.2067,0.9012,ND,ND,2.3868,3.7724,28.873,ND,ND,ND,ND,106.28,3.5037,25.014,ND,23.613,100.06,6.4729,8.51023,ND,ND,ND,ND,ND,10.76
1990-07,4.9921,ND,ND,5.4474,452.56,ND,ND,100.99,ND,11.3876,ND,ND,ND,102.33,0.343136,ND,ND,4.2245,0.8770,ND,ND,2.3260,3.7294,27.631,ND,ND,ND,ND,105.92,3.4608,24.512,ND,23.199,100.04,6.3034,8.47135,ND,ND,ND,ND,ND,10.75
1990-08,4.9235,ND,ND,5.3181,464.74,ND,ND,101.35,ND,11.5677,ND,ND,ND,102.04,0.330130,ND,ND,4.1280,0.8470,ND,ND,2.2566,3.7347,25.809,ND,ND,ND,ND,105.35,3.3947,23.781,ND,22.299,99.92,6.0845,8.37911,ND,ND,ND,ND,ND,10.71
1990-09,5.0082,ND,ND,5.2466,465.02,ND,ND,101.35,ND,11.4230,ND,ND,ND,102.03,0.328300,ND,ND,4.3798,0.8462,ND,ND,2.2537,3.7719,24.966,ND,ND,ND,ND,105.36,3.4378,23.924,ND,22.249,99.94,6.0742,8.44689,ND,ND,ND,ND,ND,10.72
1990-10,4.7505,ND,ND,5.1089,461.96,ND,ND,101.76,ND,11.5132,ND,ND,ND,101.88,0.320000,ND,ND,4.5604,0.8254,ND,ND,2.1937,3.6276,23.839,ND,ND,ND,ND,104.92,3.4251,23.546,ND,21.694,99.98,5.9203,8.45637,ND,ND,ND,ND,ND,10.72
1990-11,4.4903,ND,ND,4.9932,461.93,ND,ND,101.93,ND,11.4029,ND,ND,ND,101.40,0.310818,ND,ND,4.5045,0.8095,ND,ND,2.1541,3.5481,21.455,ND,ND,ND,ND,104.36,3.3961,23.148,ND,21.306,99.65,5.8050,8.38626,ND,ND,ND,ND,ND,10.67
1990-12,4.5132,ND,ND,5.0537,458.74,ND,ND,101.85,ND,11.2978,ND,ND,ND,101.37,0.310444,ND,ND,4.3865,0.8157,ND,ND,2.1689,3.5008,21.589,ND,ND,ND,ND,104.32,3.3962,23.259,ND,21.574,99.56,5.8610,8.36674,ND,ND,ND,ND,ND,10.66
